Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,CSCO,ADBE,JPM,V,MA,PG,KO,PEP,JNJ,WMT,DIS,PFE,SAN.MC,BBVA.MC,TEF.MC,ITX.MC,REP.MC,IBE.MC,CABK.MC,SAB.MC,ACS.MC,FER.MC,NFLX,INTC,AMD,QCOM,TXN,HON,AMGN,SBUX,MDLZ,GILD,NKE,ORCL,IBM,GE,CAT,GS,MS,AXP,BAC,C
2020-10-15,117.08551788330078,209.29010009765625,77.1359634399414,166.9324951171875,264.6431884765625,13.909743309020996,149.6266632080078,33.81907272338867,34.12040328979492,501.1499938964844,88.48400115966797,191.36192321777344,328.0605163574219,124.38948059082031,42.38276672363281,118.05338287353516,125.42720031738281,44.67060470581055,124.42976379394531,26.02268409729004,1.2687870264053345,1.6355642080307007,1.9688845872879028,18.840879440307617,4.221846580505371,8.762899398803711,1.198822021484375,0.18321675062179565,16.79915428161621,17.72842788696289,54.194000244140625,48.33022689819336,83.12999725341797,113.80172729492188,129.88943481445312,144.709228515625,196.56483459472656,78.03430938720703,50.726890563964844,51.09086227416992,118.04071044921875,56.10498046875,94.44902801513672,33.3924560546875,148.52972412109375,182.4639892578125,42.96856689453125,97.64764404296875,21.041126251220703,35.67628860473633
2020-10-16,115.4462661743164,209.29010009765625,77.74246215820312,163.635498046875,263.8593444824219,13.751927375793457,146.55667114257812,33.70513916015625,34.282588958740234,502.82000732421875,88.30132293701172,192.04275512695312,328.86468505859375,124.8738021850586,42.41667938232422,118.30377960205078,126.20267486572266,44.72623825073242,123.89240264892578,27.01944923400879,1.3024053573608398,1.6913632154464722,1.9688845872879028,18.864961624145508,4.281771659851074,8.798698425292969,1.205664038658142,0.18612705171108246,16.770376205444336,18.035600662231445,53.07899856567383,48.608455657958984,83.16999816894531,114.19998931884766,130.37474060058594,146.59555053710938,197.15867614746094,77.76197814941406,50.405174255371094,50.31184768676758,117.12566375732422,55.89177322387695,95.23553466796875,35.43391036987305,151.8685760498047,180.3734130859375,43.40386199951172,98.09646606445312,21.11954116821289,35.33270263671875
2020-10-19,112.49755859375,204.10694885253906,75.87042999267578,160.36050415039062,259.3646240234375,13.439532279968262,143.61000061035156,33.44877243041992,33.548458099365234,495.20001220703125,86.8138427734375,188.88778686523438,321.3746643066406,122.72900390625,42.0690803527832,116.59259033203125,122.98155212402344,44.182281494140625,121.37177276611328,26.91265296936035,1.3112865686416626,1.7073057889938354,1.9398550987243652,19.17000961303711,4.227553367614746,8.707210540771484,1.2315924167633057,0.18420886993408203,16.68404197692871,18.149694442749023,53.071998596191406,48.985408782958984,82.0,113.66010284423828,128.3653564453125,143.85409545898438,192.96826171875,76.95378875732422,49.709571838378906,49.151424407958984,116.60407257080078,55.27064514160156,94.92544555664062,35.43391036987305,150.7706298828125,179.91859436035156,42.65046310424805,95.81494140625,20.666481018066406,35.095458984375
2020-10-20,113.9815902709961,204.5166015625,76.91825866699219,160.85049438476562,265.4767150878906,13.586641311645508,140.64666748046875,33.55738067626953,33.463096618652344,494.5799865722656,87.30967712402344,189.58782958984375,321.4230651855469,123.2219467163086,42.60319519042969,116.61768341064453,123.17752838134766,44.47589111328125,122.0751953125,26.691940307617188,1.3476004600524902,1.7594811916351318,1.950821876525879,19.266345977783203,4.17618989944458,8.72312068939209,1.2254705429077148,0.18553175032138824,16.568927764892578,18.614845275878906,52.54199981689453,47.953277587890625,81.55999755859375,113.55388641357422,128.42495727539062,145.25413513183594,193.2944793701172,77.7531967163086,49.54436111450195,49.135196685791016,117.57405090332031,55.391151428222656,88.761962890625,35.676937103271484,152.08460998535156,181.96533203125,43.08577346801758,96.44142150878906,21.032411575317383,35.60268020629883
2020-10-21,113.36082458496094,204.6595001220703,78.64946746826172,159.2469940185547,276.5597229003906,13.466411590576172,140.8800048828125,33.11764144897461,33.34357833862305,495.9599914550781,86.43980407714844,190.28787231445312,323.0702209472656,123.88789367675781,42.38276672363281,116.52587127685547,122.6491928100586,44.63043212890625,123.716552734375,26.40003204345703,1.3230209350585938,1.7348428964614868,1.9353392124176025,19.24225616455078,4.04207181930542,8.575946807861328,1.2110657691955566,0.18268762528896332,16.252368927001953,18.167245864868164,48.904998779296875,48.01611328125,79.19999694824219,113.77516174316406,124.42314147949219,144.92723083496094,191.5128936767578,77.54235076904297,49.40525436401367,48.85929870605469,118.4341812133789,55.31699752807617,87.01500701904297,35.57972717285156,150.6536102294922,177.48687744140625,42.173316955566406,94.84249114990234,20.953998565673828,35.18544006347656
2020-10-22,112.27445983886719,204.74526977539062,79.67449188232422,158.82000732421875,275.95440673828125,13.30337142944336,141.92999267578125,33.23514938354492,33.13869857788086,483.6000061035156,89.49305725097656,189.86598205566406,323.24468994140625,123.01041412353516,42.96776580810547,116.53417205810547,123.6291732788086,44.36772155761719,124.62515258789062,26.64923095703125,1.3379275798797607,1.7587566375732422,1.937919020652771,19.17803955078125,4.039218902587891,8.540145874023438,1.2175480127334595,0.18182773888111115,16.302734375,17.93906021118164,48.52299880981445,48.37510681152344,79.41999816894531,113.62470245361328,126.20265197753906,148.26385498046875,190.6848602294922,78.49988555908203,49.40525436401367,49.23257064819336,118.97406768798828,55.33554458618164,87.54438018798828,37.52397155761719,152.6875762939453,179.6649169921875,43.3369026184082,97.98424530029297,21.668439865112305,35.95444107055664
2020-10-23,111.58576965332031,206.02203369140625,80.97970581054688,160.22000122070312,282.5725402832031,13.531633377075195,140.2100067138672,33.17728805541992,33.13869857788086,488.5,90.30204772949219,189.88510131835938,319.3785095214844,123.81918334960938,42.83211898803711,116.4924545288086,123.76551055908203,44.46044158935547,125.39698028564453,27.183208465576172,1.3828047513961792,1.8080335855484009,1.9837223291397095,19.418869018554688,4.154788017272949,8.516279220581055,1.2366342544555664,0.19122005999088287,16.47539710998535,18.13214111328125,48.827999114990234,43.259376525878906,81.95999908447266,114.06724548339844,127.68419647216797,147.16561889648438,189.9989776611328,79.76490020751953,49.22265625,49.3299560546875,118.94660186767578,55.53022766113281,87.72588348388672,37.086524963378906,152.6513214111328,179.3500213623047,43.42061233520508,94.42171478271484,21.694580078125,35.95444107055664
2020-10-26,111.59547424316406,200.162353515625,78.56514739990234,160.3520050048828,274.9522705078125,13.084569931030273,140.0933380126953,32.31562805175781,32.15700912475586,475.20001220703125,88.06645202636719,185.1478271484375,308.1871032714844,122.87998962402344,42.221675872802734,115.2403793334961,122.68328857421875,43.93810272216797,121.2056884765625,26.998090744018555,1.36599600315094,1.765278697013855,1.9792066812515259,18.88904571533203,4.0249505043029785,8.496392250061035,1.2139469385147095,0.18718533217906952,15.648030281066895,17.860069274902344,48.82400131225586,41.93107604980469,82.2300033569336,111.69525146484375,124.26985931396484,142.66363525390625,188.10037231445312,78.76344299316406,48.02273178100586,48.65642547607422,117.4642333984375,53.29604721069336,84.86723327636719,35.87136459350586,147.7709197998047,175.93869018554688,42.12309265136719,90.58799743652344,21.380924224853516,35.38997268676758
2020-10-27,113.09892272949219,203.1827392578125,79.28868103027344,164.31649780273438,281.084228515625,13.338967323303223,141.55999755859375,32.00941848754883,31.474084854125977,478.55999755859375,86.40499114990234,182.2613525390625,307.2665710449219,123.80180358886719,42.30645751953125,116.12516784667969,121.98455047607422,44.15754699707031,120.4729232788086,26.64923095703125,1.346015214920044,1.7435388565063477,1.9321132898330688,18.158531188964844,3.895113468170166,8.432746887207031,1.166771650314331,0.1799096167087555,15.108445167541504,17.631881713867188,48.893001556396484,40.96178436279297,78.87999725341797,111.43859100341797,125.2660140991211,139.79640197753906,186.9042510986328,79.10604095458984,47.83143997192383,48.696990966796875,117.11653137207031,52.915950775146484,83.61185455322266,34.510398864746094,142.9810028076172,171.1627655029297,40.67491149902344,88.7646484375,20.77974510192871,34.261024475097656
2020-10-28,107.86106872558594,193.11170959472656,74.92076873779297,158.13900756835938,265.5858459472656,12.57253646850586,135.33999633789062,30.90654182434082,30.483848571777344,456.9700012207031,83.97803497314453,173.44842529296875,282.3352355957031,119.71449279785156,40.66168212890625,111.99333190917969,117.90275573730469,43.282867431640625,115.74429321289062,25.239521026611328,1.3033567667007446,1.7145522832870483,1.9153403043746948,17.52434539794922,3.760995864868164,8.221927642822266,1.1318405866622925,0.1725676953792572,14.446552276611328,17.078964233398438,48.624000549316406,39.71426010131836,76.4000015258789,107.60626983642578,121.75807189941406,135.11001586914062,180.98251342773438,76.57604217529297,46.21417236328125,47.65019989013672,111.70861053466797,51.53463363647461,80.65487670898438,36.065792083740234,136.86917114257812,165.99327087402344,39.82106018066406,85.6509017944336,20.44866180419922,33.647464752197266
