N,K,Solver,p,seed,restart_id,is_best_restart,experiment_phase,Feasibility Ratio (%),Optimization GAP (%),gap_best_of_restarts,Sharpe Ratio In-Sample,Sharpe Ratio Out-of-Sample,Execution Time (s),objective
10,5,Simulated Annealing,,50,,True,N_scaling,100.0,0.0,0.0,2.7122811005276977,0.5872529874268514,0.024107399993226863,-0.1662395658482797
10,5,Standard QAOA,3.0,50,0.0,True,N_scaling,77.369837759089,0.0,0.0,2.7122811005276977,0.5872529874268514,0.38573249999899417,-0.1662395658482797
10,5,XY-QAOA,3.0,50,,True,N_scaling,100.0,27.86949975892818,27.86949975892818,1.7738270694893983,0.22897006132406889,0.37562469999829773,-0.11990943044495014
10,5,XY-QAOA Regularized,3.0,50,0.0,True,N_scaling,100.0,24.331244409813994,24.331244409813994,2.1329731709879054,0.45163429301437175,0.3976115999976173,-0.1257914107759211
10,5,Gurobi,,51,,True,N_scaling,100.0,0.0,0.0,2.440846780617152,0.6018244564290156,0.00470780000614468,-0.1814278948297432
10,5,Simulated Annealing,,51,,True,N_scaling,100.0,0.0,0.0,2.440846780617152,0.6018244564290156,0.02452849999826867,-0.1814278948297432
10,5,Standard QAOA,3.0,51,0.0,True,N_scaling,68.02080918329749,0.0,0.0,2.440846780617152,0.6018244564290156,0.3870874999993248,-0.1814278948297432
10,5,XY-QAOA,3.0,51,,True,N_scaling,100.0,8.37971876659159,8.37971876659159,2.575648444794969,0.6232166951014069,0.37763400000403635,-0.16622474747886315
10,5,XY-QAOA Regularized,3.0,51,0.0,True,N_scaling,99.99999999999987,5.473150632879142,5.473150632879142,2.6200709317897726,0.6605334576668984,0.38363450000179,-0.1714980728556498
10,5,Gurobi,,52,,True,N_scaling,100.0,0.0,0.0,2.434907081004867,0.6985508179033064,0.00472779999836348,-0.17543594867558857
10,5,Simulated Annealing,,52,,True,N_scaling,100.0,0.0,0.0,2.434907081004867,0.6985508179033064,0.021783400006825104,-0.17543594867558857
10,5,Standard QAOA,3.0,52,0.0,True,N_scaling,87.70931893640567,100.0,100.0,0.0,0.0,0.3854605999949854,0.0
10,5,XY-QAOA,3.0,52,,True,N_scaling,100.0,14.566865881257506,14.566865881257506,2.1731678259535094,0.3570913189541945,0.37547499999345746,-0.14988042932450382
10,5,XY-QAOA Regularized,3.0,52,0.0,True,N_scaling,99.99999999999987,14.566865881257506,14.566865881257506,2.1731678259535094,0.3570913189541945,0.3934187999984715,-0.14988042932450382
10,5,Gurobi,,53,,True,N_scaling,100.0,0.0,0.0,2.473958052399694,0.6215461828029752,0.004609600000549108,-0.15768318211923274
10,5,Simulated Annealing,,53,,True,N_scaling,100.0,0.0,0.0,2.473958052399694,0.6215461828029752,0.023971300004632212,-0.15768318211923274
10,5,Standard QAOA,3.0,53,0.0,True,N_scaling,76.50528272791585,47.72577571926841,47.72577571926841,1.1280841584892016,-0.3607559773109102,0.3863215999881504,-0.08242766027400217
10,5,XY-QAOA,3.0,53,,True,N_scaling,100.0,11.776083594614278,11.776083594614278,1.7515256148545673,0.5963148125756523,0.37577619998774026,-0.13911427877822402
10,5,XY-QAOA Regularized,3.0,53,0.0,True,N_scaling,99.99999999999993,10.20932252813626,10.20932252813626,2.1471053900931465,0.6462542122330273,0.3938858000037726,-0.14158479748405178
12,6,Gurobi,,42,,True,N_scaling,100.0,0.0,0.0,2.5285192156081937,0.694835864865295,0.012665499991271645,-0.16590366757480027
12,6,Simulated Annealing,,42,,True,N_scaling,100.0,0.3493945886654261,0.3493945886654261,2.1434871985521458,1.433027851213,0.029939600004581735,-0.16532400913789644
12,6,Standard QAOA,3.0,42,0.0,True,N_scaling,73.51687908576898,75.02083228831309,75.02083228831309,0.7211307686612969,1.0554381617104156,0.5405723000003491,-0.04144135536334889
12,6,XY-QAOA,3.0,42,,True,N_scaling,100.0,30.99593794390632,30.99593794390632,1.790773756834068,0.8614108893542829,0.618853299994953,-0.11448026972665054
12,6,XY-QAOA Regularized,3.0,42,0.0,True,N_scaling,100.00000000000004,28.344344133530637,28.344344133530637,1.6398258750082446,1.3571862198709013,0.6148755999893183,-0.1188793611072502
12,6,Gurobi,,43,,True,N_scaling,100.0,0.0,0.0,2.4921760936628554,0.6894761053390506,0.004111699992790818,-0.19942376469748915
12,6,Simulated Annealing,,43,,True,N_scaling,100.0,0.0,0.0,2.4921760936628554,0.6894761053390506,0.026647100006812252,-0.19942376469748915
12,6,Standard QAOA,3.0,43,0.0,True,N_scaling,88.76289864648118,0.0,0.0,2.4921760936628554,0.6894761053390506,0.5495502000121633,-0.19942376469748915
12,6,XY-QAOA,3.0,43,,True,N_scaling,100.0,25.036252211241216,25.036252211241216,1.6345675679724614,1.2913007352802182,0.6171537999907741,-0.14949552799867355
12,6,XY-QAOA Regularized,3.0,43,0.0,True,N_scaling,100.00000000000003,25.036252211241216,25.036252211241216,1.6345675679724614,1.2913007352802182,0.6128466999944067,-0.14949552799867355
12,6,Gurobi,,44,,True,N_scaling,100.0,0.0,0.0,2.3942151180335487,0.6547760312279247,0.004514700005529448,-0.16963696268215847
12,6,Simulated Annealing,,44,,True,N_scaling,100.0,0.0,0.0,2.3942151180335487,0.6547760312279247,0.029211500004748814,-0.16963696268215847
12,6,Standard QAOA,3.0,44,0.0,True,N_scaling,64.99456224136114,100.0,100.0,0.0,0.0,0.5471995000116294,0.0
12,6,XY-QAOA,3.0,44,,True,N_scaling,100.0,20.650546546250695,20.650546546250695,2.3715863633054517,0.2652019131092402,0.641334599989932,-0.13460600274383341
12,6,XY-QAOA Regularized,3.0,44,0.0,True,N_scaling,99.99999999999993,20.650546546250695,20.650546546250695,2.3715863633054517,0.2652019131092402,0.6144301999884192,-0.13460600274383341
12,6,Gurobi,,45,,True,N_scaling,100.0,0.0,0.0,2.4419825691624912,1.0084446617504488,0.0042310999997425824,-0.19362009727208684
12,6,Simulated Annealing,,45,,True,N_scaling,100.0,0.6010832599575877,0.6010832599575877,2.4596217326990617,1.0093262111205192,0.028229299990925938,-0.19245627927947073
12,6,Standard QAOA,3.0,45,0.0,True,N_scaling,69.49393445709677,0.0,0.0,1.8885136922931716,0.6549571867398436,0.5447935000120196,-0.2259432584934604
12,6,XY-QAOA,3.0,45,,True,N_scaling,100.0,31.03188108536987,31.03188108536987,2.247041534397182,0.4493614734994616,0.6132940000097733,-0.13353613892923538
12,6,XY-QAOA Regularized,3.0,45,0.0,True,N_scaling,100.00000000000007,15.98205422650438,15.98205422650438,2.4443623886467964,0.7973202419445314,0.6026819000107935,-0.1626756283326514
12,6,Gurobi,,46,,True,N_scaling,100.0,0.0,0.0,2.715983191802343,0.5372624849134643,0.0049276000063400716,-0.16404222475963504
12,6,Simulated Annealing,,46,,True,N_scaling,100.0,0.0,0.0,2.715983191802343,0.5372624849134643,0.030419399990933016,-0.16404222475963504
12,6,Standard QAOA,3.0,46,0.0,True,N_scaling,37.540296777114456,0.0,0.0,1.695201358299271,1.0904893250149281,0.5438888000062434,-0.20425378337990707
12,6,XY-QAOA,3.0,46,,True,N_scaling,100.0,20.553247157959696,20.553247157959696,2.0165451011827242,0.4745036421316611,0.6263285000022734,-0.1303262208613715
12,6,XY-QAOA Regularized,3.0,46,0.0,True,N_scaling,99.99999999999997,11.039530888971836,11.039530888971836,1.9745455173941617,0.7339016183862994,0.6080333999998402,-0.14593273268633852
12,6,Gurobi,,47,,True,N_scaling,100.0,0.0,0.0,2.705673399918675,0.49202422746967395,0.004394899995531887,-0.18357509410048603
12,6,Simulated Annealing,,47,,True,N_scaling,100.0,0.0,0.0,2.705673399918675,0.49202422746967395,0.02829619999101851,-0.18357509410048603
12,6,Standard QAOA,3.0,47,0.0,True,N_scaling,92.23680127854786,68.18793029864084,68.18793029864084,0.9352472360549561,0.15472216658627042,0.5579655000037747,-0.05839903688958229
12,6,XY-QAOA,3.0,47,,True,N_scaling,100.0,26.71856965459568,26.71856965459568,2.535907559674886,-0.10312961097793577,0.640160900002229,-0.1345264547147581
12,6,XY-QAOA Regularized,3.0,47,0.0,True,N_scaling,100.00000000000013,39.167634706075575,39.167634706075575,1.6282092921889921,0.5376945938145604,0.6272262999991653,-0.11167307183187317
12,6,Gurobi,,48,,True,N_scaling,100.0,0.0,0.0,2.299725888762939,0.9736558116606079,0.004459399991901591,-0.21249442063550625
12,6,Simulated Annealing,,48,,True,N_scaling,100.0,0.6138353956841435,0.6138353956841435,2.1791777639060204,0.8734218696784672,0.027225099998759106,-0.21119005466779156
12,6,Standard QAOA,3.0,48,0.0,True,N_scaling,92.23635451218885,0.6138353956841435,0.6138353956841435,2.1791777639060204,0.8734218696784672,0.5462234000005992,-0.21119005466779156
12,6,XY-QAOA,3.0,48,,True,N_scaling,100.0,33.1410545029328,33.1410545029328,1.969375442065931,0.6011774452876002,0.646759800001746,-0.14207152887700183
12,6,XY-QAOA Regularized,3.0,48,0.0,True,N_scaling,100.00000000000009,11.901174532774222,11.901174532774222,2.278125300287299,0.9742879366885946,0.6551690999913262,-0.18720508876326725
12,6,Gurobi,,49,,True,N_scaling,100.0,0.0,0.0,2.804722541682923,0.6506924353909527,0.004194699999061413,-0.19363420709590834
12,6,Simulated Annealing,,49,,True,N_scaling,100.0,3.878486685940319,3.878486685940319,2.8653931541160365,0.880939619343164,0.031343499998911284,-0.18612413015426743
12,6,Standard QAOA,3.0,49,0.0,True,N_scaling,97.33999427954365,64.97482755032674,64.97482755032674,1.3076575727197413,0.2743239500268854,0.5518983000074513,-0.06782071495689934
12,6,XY-QAOA,3.0,49,,True,N_scaling,100.0,26.4311732765366,26.4311732765366,2.118491691425039,0.3478874353905987,0.637720700004138,-0.14245441429574107
12,6,XY-QAOA Regularized,3.0,49,0.0,True,N_scaling,100.00000000000009,26.4311732765366,26.4311732765366,2.118491691425039,0.3478874353905987,0.6340462000080151,-0.14245441429574107
12,6,Gurobi,,50,,True,N_scaling,100.0,0.0,0.0,3.0232847448116704,0.43467779458722644,0.004308499992475845,-0.17490653424548674
12,6,Simulated Annealing,,50,,True,N_scaling,100.0,0.0,0.0,3.0232847448116704,0.43467779458722644,0.030598999990615994,-0.17490653424548674
12,6,Standard QAOA,3.0,50,0.0,True,N_scaling,74.57987059004124,0.0,0.0,3.0232847448116704,0.43467779458722644,0.5410131000098772,-0.17490653424548674
12,6,XY-QAOA,3.0,50,,True,N_scaling,100.0,18.50415955990128,18.50415955990128,2.019674949063713,0.00020323522749009888,0.6354446999903303,-0.1425415500680085
12,6,XY-QAOA Regularized,3.0,50,0.0,True,N_scaling,99.99999999999991,31.23333652741453,31.23333652741453,1.873306765186435,-0.11567339860674346,0.6218511000042781,-0.12027738779615633
12,6,Gurobi,,51,,True,N_scaling,100.0,0.0,0.0,2.5737687291577545,0.6535619319427441,0.0047002999926917255,-0.17290471995791565
12,6,Simulated Annealing,,51,,True,N_scaling,100.0,0.0,0.0,2.5737687291577545,0.6535619319427441,0.031249600011506118,-0.17290471995791565
12,6,Standard QAOA,3.0,51,0.0,True,N_scaling,52.46402339048628,100.0,100.0,0.0,0.0,0.5375686000043061,0.0
12,6,XY-QAOA,3.0,51,,True,N_scaling,100.0,9.721100658751082,9.721100658751082,2.2534607893841243,0.3343730519197865,0.6305013999954099,-0.156096478087075
12,6,XY-QAOA Regularized,3.0,51,0.0,True,N_scaling,99.99999999999997,9.692403434124323,9.692403434124323,2.3961874591859047,0.6563542452233554,0.6213239000062458,-0.1561460969429516
12,6,Gurobi,,52,,True,N_scaling,100.0,0.0,0.0,2.4112507622736032,0.7611853466894202,0.0044658000115305185,-0.175265087306448
12,6,Simulated Annealing,,52,,True,N_scaling,100.0,2.1757472095005777,2.1757472095005777,2.1946939120572417,0.8594088667132268,0.02833929999906104,-0.1714517620601492
12,6,Standard QAOA,3.0,52,0.0,True,N_scaling,74.72875270656726,0.0,0.0,2.4112507622736032,0.7611853466894202,0.5613562000071397,-0.175265087306448
12,6,XY-QAOA,3.0,52,,True,N_scaling,100.0,18.482227486631576,18.482227486631576,1.9880172136109822,0.4529918089895169,0.6128042999916943,-0.14287219516582683
12,6,XY-QAOA Regularized,3.0,52,0.0,True,N_scaling,99.99999999999993,18.482227486631576,18.482227486631576,1.9880172136109822,0.4529918089895169,0.5963339000009,-0.14287219516582683
12,6,Gurobi,,53,,True,N_scaling,100.0,0.0,0.0,2.444225544809917,0.8132919426683021,0.004811799997696653,-0.19646466881552824
12,6,Simulated Annealing,,53,,True,N_scaling,100.0,0.07735112368841694,0.07735112368841694,2.4616097299687194,0.8693397591166224,0.028081700002076104,-0.1963127011865487
12,6,Standard QAOA,3.0,53,0.0,True,N_scaling,81.74202427916451,0.0,0.0,1.9083807751054265,0.18934595995092693,0.5627334000018891,-0.2519798063818923
12,6,XY-QAOA,3.0,53,,True,N_scaling,100.0,8.017937310877628,8.017937310877628,1.9608290531581742,0.557618066687736,0.6446482000028482,-0.18071225483187583
12,6,XY-QAOA Regularized,3.0,53,0.0,True,N_scaling,99.99999999999994,18.802447741373957,18.802447741373957,1.9397071134192392,-0.0535523156679402,0.6049667000042973,-0.15952450213122513
14,7,Gurobi,,42,,True,N_scaling,100.0,0.0,0.0,2.3319254836591403,1.374016892659323,0.005099500005599111,-0.16592715368449842
14,7,Simulated Annealing,,42,,True,N_scaling,100.0,2.8061655259520797,2.8061655259520797,2.3429474136442923,1.37635580055334,0.03674330000649206,-0.1612709630996105
14,7,Standard QAOA,3.0,42,0.0,True,N_scaling,71.80818063496865,76.98099899061971,76.98099899061971,0.6493863802485292,0.42162165810289925,1.095910100004403,-0.03819477318147068
14,7,XY-QAOA,3.0,42,,True,N_scaling,100.0,14.388875412577512,14.388875412577512,2.125045353292346,1.32548087549326,1.069303399999626,-0.14205210226519993
14,7,XY-QAOA Regularized,3.0,42,0.0,True,N_scaling,100.00000000000009,31.620354740801197,31.620354740801197,1.6972295168173088,1.2886307701404718,1.1060857999982545,-0.11346039907814563
14,7,Gurobi,,43,,True,N_scaling,100.0,0.0,0.0,2.2535393127755237,1.2959754326281852,0.004644100001314655,-0.18801383917150982
14,7,Simulated Annealing,,43,,True,N_scaling,100.0,3.756901832600955,3.756901832600955,2.246382962982109,1.2702751128696061,0.032727099998737685,-0.18095034380213196
14,7,Standard QAOA,3.0,43,0.0,True,N_scaling,80.53038808813801,0.1499029507194564,0.1499029507194564,2.387194501386582,0.5269486755235547,1.1028768999967724,-0.1877320008788308
14,7,XY-QAOA,3.0,43,,True,N_scaling,100.0,27.439403657555893,27.439403657555893,1.5575683049302602,1.1361816175243509,1.0758649000053992,-0.1364239629091713
14,7,XY-QAOA Regularized,3.0,43,0.0,True,N_scaling,100.00000000000013,30.808472919971248,30.808472919971248,1.5611467351828772,0.35222734700469505,1.1014125000074273,-0.13008964644455692
14,7,Gurobi,,44,,True,N_scaling,100.0,0.0,0.0,2.4667402392654236,0.6142244492892334,0.004524899995885789,-0.16303213854251009
14,7,Simulated Annealing,,44,,True,N_scaling,100.0,0.8572768590469256,0.8572768590469256,2.2386141809726645,0.4841678485183731,0.037164599998504855,-0.16163450174597582
14,7,Standard QAOA,3.0,44,0.0,True,N_scaling,52.5278920966747,0.0,0.0,1.6685257093567913,0.09498387286777364,1.1070584000117378,-0.18856024116778713
14,7,XY-QAOA,3.0,44,,True,N_scaling,100.0,33.975947259215296,33.975947259215296,1.7981059038888043,0.12426684241727405,1.0665628999995533,-0.10764042513573605
14,7,XY-QAOA Regularized,3.0,44,0.0,True,N_scaling,99.99999999999994,19.596658238386972,19.596658238386972,1.9532153875793399,0.5905628996966749,1.1148290000128327,-0.13108328753360082
14,7,Gurobi,,45,,True,N_scaling,100.0,0.0,0.0,2.523230895047299,0.8352536401397629,0.004725100006908178,-0.1911175701628825
14,7,Simulated Annealing,,45,,True,N_scaling,100.0,1.353283765740737,1.353283765740737,2.48458739828688,0.8447493877745527,0.03809679999540094,-0.18853120711239005
14,7,Standard QAOA,3.0,45,0.0,True,N_scaling,29.433722807478667,84.40375217744057,84.40375217744057,0.6155392084547082,-0.049535210431152325,1.1051081999903545,-0.029807169875057053
14,7,XY-QAOA,3.0,45,,True,N_scaling,100.0,36.589098345920036,36.589098345920036,1.9389493504002409,0.5096170554390872,1.076887599992915,-0.1211893744596527
14,7,XY-QAOA Regularized,3.0,45,0.0,True,N_scaling,100.00000000000009,30.348879092179743,30.348879092179743,1.9127927819718744,0.6109793186671857,1.1178751999977976,-0.1331155298702375
14,7,Gurobi,,46,,True,N_scaling,100.0,0.0,0.0,2.7471634427252303,0.5932491439584662,0.0048743999941507354,-0.17097596653358674
14,7,Simulated Annealing,,46,,True,N_scaling,100.0,2.6900843932549034,2.6900843932549034,2.6712831795568515,0.502082750865427,0.03682940000726376,-0.16637656874165
14,7,Standard QAOA,3.0,46,0.0,True,N_scaling,68.84643465277793,100.0,100.0,0.0,0.0,1.122941900001024,0.0
14,7,XY-QAOA,3.0,46,,True,N_scaling,100.0,22.59429588693668,22.59429588693668,2.066799289673053,0.5287048725687052,1.1100434999971185,-0.1323451507594383
14,7,XY-QAOA Regularized,3.0,46,0.0,True,N_scaling,99.99999999999987,18.677873101836422,18.677873101836422,1.8564676014263075,1.5659823911915018,1.0920229999901494,-0.1390412924698051
14,7,Gurobi,,47,,True,N_scaling,100.0,0.0,0.0,2.8136773445502645,0.6494039994898749,0.004487199999857694,-0.19927561297031607
14,7,Simulated Annealing,,47,,True,N_scaling,100.0,1.6370752952503362,1.6370752952503362,2.551619567911645,0.7008723474986068,0.03391889999329578,-0.19601332114092035
14,7,Standard QAOA,3.0,47,0.0,True,N_scaling,64.84290066316463,0.0,0.0,2.0460012556675333,0.4755124121943701,1.1103404000023147,-0.24738479967045826
14,7,XY-QAOA,3.0,47,,True,N_scaling,100.0,20.323766808938405,20.323766808938405,2.487583270326444,0.24662365002030454,1.0997513000038452,-0.1587753020831464
14,7,XY-QAOA Regularized,3.0,47,0.0,True,N_scaling,99.99999999999989,12.805139482837202,12.805139482837202,2.3152106612467716,0.5707115645178372,1.1638410000014119,-0.17375809277418827
14,7,Gurobi,,48,,True,N_scaling,100.0,0.0,0.0,2.3694873756684607,0.9599899717972517,0.004877399987890385,-0.21263258622780884
14,7,Simulated Annealing,,48,,True,N_scaling,100.0,1.1605593345253509,1.1605593345253509,2.2318618561919292,0.8881323880694364,0.032587099994998425,-0.21016485890009934
14,7,Standard QAOA,3.0,48,0.0,True,N_scaling,35.088050872013234,0.0,0.0,2.0046713464556336,0.7027078291316677,1.2005691999947885,-0.26806877734446266
14,7,XY-QAOA,3.0,48,,True,N_scaling,100.0,10.338031024721353,10.338031024721353,2.344010765305847,0.9588978724282766,1.1709935999970185,-0.19065056349491058
14,7,XY-QAOA Regularized,3.0,48,0.0,True,N_scaling,100.00000000000004,10.338031024721353,10.338031024721353,2.344010765305847,0.9588978724282766,1.195102699988638,-0.19065056349491058
14,7,Gurobi,,49,,True,N_scaling,100.0,0.0,0.0,3.0901143268219906,0.509276411196791,0.00467959999514278,-0.19761365269646575
14,7,Simulated Annealing,,49,,True,N_scaling,100.0,0.0,0.0,3.0901143268219906,0.509276411196791,0.03710109999519773,-0.19761365269646575
14,7,Standard QAOA,3.0,49,0.0,True,N_scaling,81.65192602640754,66.76872512950916,66.76872512950916,1.2639778169964013,0.13489811832543408,1.1070876000012504,-0.06566953610917967
14,7,XY-QAOA,3.0,49,,True,N_scaling,100.0,13.679366039382653,13.679366039382653,2.860306286153864,0.43016769668704063,1.069056799999089,-0.17058135780032183
14,7,XY-QAOA Regularized,3.0,49,0.0,True,N_scaling,99.99999999999993,13.190510053815323,13.190510053815323,2.638994575462622,0.35821685814902865,1.1191925000021001,-0.17154740396982673
14,7,Gurobi,,50,,True,N_scaling,100.0,0.0,0.0,3.0852787558415224,0.3144006751824778,0.004555400009849109,-0.17500274061278498
14,7,Simulated Annealing,,50,,True,N_scaling,100.0,3.1420035316604285,3.1420035316604285,2.6725749576802387,0.111457655773624,0.0373185999924317,-0.16950414832222874
14,7,Standard QAOA,3.0,50,0.0,True,N_scaling,61.07978607076207,0.0,0.0,1.995083443478886,-0.14120671748301492,1.1144580000109272,-0.20763075353286897
14,7,XY-QAOA,3.0,50,,True,N_scaling,100.0,8.89378996908125,8.89378996908125,2.697589424422216,-0.22370125456473305,1.131523299991386,-0.15943836442254783
14,7,XY-QAOA Regularized,3.0,50,0.0,True,N_scaling,100.00000000000013,34.57742242494597,34.57742242494597,2.027069175762537,-0.13332519897088982,1.188723100000061,-0.11449130373586984
14,7,Gurobi,,51,,True,N_scaling,100.0,0.0,0.0,2.6398757796055334,0.6156171398104506,0.004900100000668317,-0.1657755725048055
14,7,Simulated Annealing,,51,,True,N_scaling,100.0,0.9776213234567988,0.9776213234567988,2.3450823949978186,0.4742243830494145,0.036155499998130836,-0.16415491515891595
14,7,Standard QAOA,3.0,51,0.0,True,N_scaling,70.56237114822761,100.0,100.0,0.0,0.0,1.1183769999915967,0.0
14,7,XY-QAOA,3.0,51,,True,N_scaling,100.0,16.97939500022518,16.97939500022518,2.096779338397073,0.27416358444717503,1.1398390000103973,-0.1376278832353299
14,7,XY-QAOA Regularized,3.0,51,0.0,True,N_scaling,99.99999999999993,25.572788082343596,25.572788082343596,2.106133682255196,0.6391257314470831,1.102282500010915,-0.12338213665585974
14,7,Gurobi,,52,,True,N_scaling,100.0,0.0,0.0,2.4600169753733576,0.7072046458242278,0.005100599999423139,-0.18033708934411236
14,7,Simulated Annealing,,52,,True,N_scaling,100.0,0.46401214383148215,0.46401214383148215,2.187312172062585,1.3589839614932067,0.033948900003451854,-0.17950030334972344
14,7,Standard QAOA,3.0,52,0.0,True,N_scaling,70.52482345884155,0.0,0.0,2.4600169753733576,0.7072046458242278,1.0828583000111394,-0.18033708934411236
14,7,XY-QAOA,3.0,52,,True,N_scaling,100.0,22.65441713279212,22.65441713279212,1.8193471783992572,1.1144129792131576,1.1384741000074428,-0.13948277287896113
14,7,XY-QAOA Regularized,3.0,52,0.0,True,N_scaling,99.99999999999997,20.829676254409808,20.829676254409808,2.135410525746719,0.3064284114827216,1.180757399997674,-0.14277345746710798
14,7,Gurobi,,53,,True,N_scaling,100.0,0.0,0.0,2.5766887759788966,0.9154472703821551,0.0048423999978695065,-0.21021900279727831
14,7,Simulated Annealing,,53,,True,N_scaling,100.0,0.0,0.0,2.5766887759788966,0.9154472703821551,0.03454740000597667,-0.21021900279727831
14,7,Standard QAOA,3.0,53,0.0,True,N_scaling,73.27277145633155,0.0,0.0,1.999296064638601,0.33370208296532133,1.1100578000041423,-0.2687171385207728
14,7,XY-QAOA,3.0,53,,True,N_scaling,100.0,12.407991340290684,12.407991340290684,1.9521309376799374,0.6979991488966361,1.0904961999913212,-0.1841350471345466
14,7,XY-QAOA Regularized,3.0,53,0.0,True,N_scaling,100.0,13.875813478470405,13.875813478470405,2.338347498137733,0.3398122873024355,1.1107134000048973,-0.1810494060728275
16,8,Gurobi,,42,,True,N_scaling,100.0,0.0,0.0,2.3055762793676755,1.3022131155604348,0.005992499995045364,-0.1640934218644965
16,8,Simulated Annealing,,42,,True,N_scaling,100.0,4.23217730997075,4.23217730997075,2.0530227028723815,1.1307099124193778,0.043481300002895296,-0.1571486972971927
16,8,Standard QAOA,3.0,42,0.0,True,N_scaling,71.24556476167763,75.75973215711905,75.75973215711905,0.6962512731949774,-0.4868833892377201,3.0985734999994747,-0.03977668497250253
16,8,XY-QAOA,3.0,42,,True,N_scaling,100.0,21.644286199817884,21.644286199817884,2.38917638438757,0.5571970311059845,3.8178595999925165,-0.12857657200107034
16,8,XY-QAOA Regularized,3.0,42,0.0,True,N_scaling,99.99999999999997,36.09422680173476,36.09422680173476,2.0388653839176927,0.4755225996809184,3.868382200002088,-0.1048651700099977
16,8,Gurobi,,43,,True,N_scaling,100.0,0.0,0.0,2.3737470774825775,0.7957394846345235,0.005354599998099729,-0.2047360769414063
16,8,Simulated Annealing,,43,,True,N_scaling,100.0,4.223586854274905,4.223586854274905,2.2929762609188984,0.7527346919597919,0.039228599998750724,-0.1960888709097509
16,8,Standard QAOA,3.0,43,0.0,True,N_scaling,78.536165340665,5.848110533338723,5.848110533338723,2.240041182840637,0.6922926303158317,3.1157538999977987,-0.19276288486025145
16,8,XY-QAOA,3.0,43,,True,N_scaling,100.0,27.888748960635258,27.888748960635258,1.5901682454324189,1.1984148197198408,3.7642149000021163,-0.14763774641136446
16,8,XY-QAOA Regularized,3.0,43,0.0,True,N_scaling,99.99999999999987,15.478260215967518,15.478260215967518,1.8507415619294505,1.2267056750696144,3.89812259998871,-0.17304649419645196
16,8,Gurobi,,44,,True,N_scaling,100.0,0.0,0.0,2.4025519839926783,0.7057059151031002,0.006335300000500865,-0.16640283814374898
16,8,Simulated Annealing,,44,,True,N_scaling,100.0,2.688745568453171,2.688745568453171,2.2510991683933823,0.7222016635499293,0.04313979999278672,-0.16192868920737863
16,8,Standard QAOA,3.0,44,0.0,True,N_scaling,76.2862570505326,0.0,0.0,1.7813566015344275,0.199442019827245,3.1328063999972073,-0.20248740204048526
16,8,XY-QAOA,3.0,44,,True,N_scaling,100.0,25.72822324511578,25.72822324511578,2.059887472742224,0.46835488838208494,3.7591566999908537,-0.12359034445991657
16,8,XY-QAOA Regularized,3.0,44,0.0,True,N_scaling,99.99999999999983,25.72822324511578,25.72822324511578,2.059887472742224,0.46835488838208494,3.906046600008267,-0.12359034445991657
16,8,Gurobi,,45,,True,N_scaling,100.0,0.0,0.0,2.537878764013297,0.8060648515442319,0.005221699990215711,-0.18469933817091466
16,8,Simulated Annealing,,45,,True,N_scaling,100.0,3.8869333091411153,3.8869333091411153,2.327709109808483,0.7804174405500691,0.04047500000160653,-0.1775201980737862
16,8,Standard QAOA,3.0,45,0.0,True,N_scaling,95.95840969818975,0.0,0.0,2.537878764013297,0.8060648515442319,3.1053443999990122,-0.18469933817091466
16,8,XY-QAOA,3.0,45,,True,N_scaling,100.0,45.908669371857755,45.908669371857755,1.417096594062834,0.3230632200438795,3.7788180999923497,-0.09990632967801999
16,8,XY-QAOA Regularized,3.0,45,0.0,True,N_scaling,99.99999999999983,4.629652430973764,4.629652430973764,2.2906961319003827,0.936204911973564,3.8827958999900147,-0.17614840077129246
16,8,Gurobi,,46,,True,N_scaling,100.0,0.0,0.0,2.721166701115129,0.5719626070008753,0.006093999996664934,-0.17584135136427334
16,8,Simulated Annealing,,46,,True,N_scaling,100.0,5.318807791376819,5.318807791376819,2.3085418687336494,1.104167203620096,0.04272599999967497,-0.16648868786744808
16,8,Standard QAOA,3.0,46,0.0,True,N_scaling,42.94094491637528,0.0,0.0,1.8131742795336865,0.8524094892122314,3.1786456999980146,-0.21363965650927022
16,8,XY-QAOA,3.0,46,,True,N_scaling,100.0,32.22894016727986,32.22894016727986,1.78540476012725,1.082557801599197,3.7714629999973113,-0.11916954744374533
16,8,XY-QAOA Regularized,3.0,46,0.0,True,N_scaling,99.99999999999984,14.166129668295813,14.166129668295813,2.2678346568025773,0.534539440286112,3.9066693000058876,-0.15093143751952673
16,8,Gurobi,,47,,True,N_scaling,100.0,0.0,0.0,2.8038884913078994,0.6185784161421273,0.005185899994103238,-0.20072349354366395
16,8,Simulated Annealing,,47,,True,N_scaling,100.0,3.24923433849318,3.24923433849318,2.47957268609667,0.7630116105388162,0.041260300000431016,-0.19420151686602008
16,8,Standard QAOA,3.0,47,0.0,True,N_scaling,32.344866872549524,0.0,0.0,1.9935801897947523,0.4585437798429117,3.1664490999974078,-0.23695796331434063
16,8,XY-QAOA,3.0,47,,True,N_scaling,100.0,9.341987047655753,9.341987047655753,2.566353965813416,0.5772507494668809,3.779940499996883,-0.18197193077521273
16,8,XY-QAOA Regularized,3.0,47,0.0,True,N_scaling,99.99999999999977,26.737718789019134,26.737718789019134,2.048256697460506,0.6650444750218503,3.884404299999005,-0.1470546102964641
