Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,CSCO,ADBE,JPM,V,MA,PG,KO,PEP,JNJ,WMT,DIS,PFE,SAN.MC,BBVA.MC,TEF.MC,ITX.MC,REP.MC,IBE.MC,CABK.MC,SAB.MC,ACS.MC,FER.MC,NFLX,INTC,AMD,QCOM,TXN,HON,AMGN,SBUX,MDLZ,GILD
2019-01-17,0.0059201951427764335,0.006997657427995498,0.008781899353868363,0.005590776836741111,0.005137971031845039,0.019164779368430772,0.003634463829550445,0.014319307925817698,0.005670850322213317,0.010075121697819892,0.004089027463321512,-0.0004371478743073489,0.007756651116431342,-0.00014354975295698783,0.0029792198064242242,0.008089604108529916,0.008166942493457749,0.00403947773017218,0.0009012952703849802,0.008512495645633387,-0.011328434909127064,-0.014388339807686532,-0.006717270494187272,0.012058968588527367,0.007141728598947121,0.004614508586521599,-0.014384329352407136,-0.037615191301200966,0.009039281692268477,0.011594392100232684,0.005109446657729998,0.007039524320267994,0.026014496719427026,-0.009087623325396733,0.0038004738449976387,0.013386274701642087,0.01512008787478779,0.007965694717767542,0.008633858313511445,0.014821449414158935
2019-01-18,0.0061404623642629915,0.014872018810180085,0.0074146892047526934,0.0017583478423892555,0.011664701738775438,0.03376326011740359,-0.13893012374879604,0.021273395312039766,0.018377841069507354,0.012644760715250142,0.016095997351501204,0.008847881659564306,0.013406422409175812,0.008568793784610293,0.011619720864234894,0.007752471801508672,0.012318566609404847,0.01018174118073933,0.0002702587266731697,0.0014122468673490156,0.02287446158448107,0.031847880934213105,0.01573388812443258,0.019920157213303247,0.016468218660438325,0.01627018727310801,-0.002417885819696607,0.0310514249835176,0.024940124992116,0.014306673171403508,-0.04071111803885694,0.014745134915501338,0.02535486637512945,0.009087623325396754,0.019090637994772452,0.013985242791639641,0.009659782923893478,0.00651264354279742,0.007407449479029529,0.007690740086294816
2019-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024134069098405526,0.001152953454567876,0.002209290367169971,0.0033513546436522838,-0.013422905790149488,-0.007673731496709489,-0.004852729766890042,-0.01803523134209991,0.000283171606288618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,-0.022701930117063843,-0.019026804082436913,-0.026232828534656007,-0.038480037543253826,-0.016599334934006563,-0.053398512280191886,-0.011111646346251997,-0.009747384466766729,-0.005567190829176612,-0.014897655853365421,-0.01590179281177981,-0.00325415955974116,-0.012653952274991465,-0.010777746762435987,0.0023075299742013108,-0.0014547600087336987,-0.014567436841302676,-0.002458843595251864,-0.0039704427355002365,-0.0061323419334337855,-0.008204004108383182,-0.006938877858072361,-0.0019489893067800696,0.002923352426028346,0.002024728360313103,0.005406011584521598,-0.01223630169852764,-0.013987168450724672,0.019176661244393156,0.0010323697939962205,-0.04197771141796508,-0.01888008705930091,-0.049849956024866755,-0.017890383677692,-0.0285673953634782,-0.014414480071593492,-0.009362782540056245,0.01060821554876205,-0.0053181398021753205,-0.00914832454169892
2019-01-23,0.004036532037443258,0.009699277543514974,0.005344300261505025,0.004798041569364464,-0.022408376897673873,0.0034893353579886995,-0.03864010516794837,-0.0029857944574436146,0.015071232553393158,0.00527616623735439,-0.0025287827056554818,-0.007562492577189514,-0.0055806116922210635,0.047504560460641956,0.011460027821314665,0.007432962105342311,0.0,0.012436265646621454,0.004690728370343696,-0.00260562784926325,0.010502497250300549,0.010964794277481689,0.0050593660087359825,0.0173629909177728,-0.003715344107770235,0.003116723098101261,0.0377517005643322,0.024941386499297356,0.0025285031372709117,0.010522125379158552,-0.009796803297742364,-0.006860186334162531,0.0020221952653825125,-0.04752908009307785,-0.011764235001236044,0.006558206955175426,-0.0020816190163450363,0.015779355412179605,0.008771462157303603,-0.004386132991098443
2019-01-24,-0.0079582247848508,-0.004790640433594558,-0.0003781643281864147,0.009050258811113534,0.010547059546638905,0.05569111562363031,0.01353846267844261,0.023145949833184108,0.00329423860533809,-0.010580381034368612,0.0005843140674588225,0.005023982278492371,0.007233578323777582,-0.005709737748157866,-0.012088799052636564,-0.011170220784798032,-0.013837297797076554,-0.0035519249417838255,-0.005142873531581196,-0.029120065946769594,-0.004487350760444766,-0.004217971317742446,0.0005173513331912811,0.0020473019822122157,0.0184414091839618,0.006204095889512221,-0.01854682077339989,-0.020095817894248257,0.007268697805633832,0.0033136274038664546,0.014429951504771917,0.037261387731606053,0.051672067372527206,-0.018717465532949163,0.06683293181016702,0.0031217702983953365,-0.002931590163531486,-0.025769224780782196,-0.01109321056521236,-0.0057305308951101945
2019-01-25,0.03259994121197902,0.009092357120541803,0.01602414990478591,0.009406237482289068,0.02157178275493341,0.014528943146313967,0.01879254659466642,0.016519529526234172,0.01133639256857147,0.009805003237044464,0.006306467438577463,0.007019028595486596,0.01564373430658727,-0.007450846673871814,-0.006732513677185483,-0.00137086851623595,0.009402103531026869,-0.014542183853378826,0.004872667116568804,-0.007599027531553111,0.01885003404395651,0.01884156171630789,-0.0023307204629442464,-0.012346042109116545,-0.0003323411411786675,-0.0059212549312269895,0.02622319991883552,0.04304285309353669,0.00832181619569537,0.00152578637520813,0.03424334114335367,-0.05621321998069551,0.05050160980498063,0.009597608350208961,0.02247081053593212,0.003747027687736457,-0.011007104427370348,0.0356554388342417,-0.007230504048353414,0.015209306094457163
2019-01-28,-0.009297626615466485,-0.019694609676120845,-0.019850792606416916,-0.01975608942600138,-0.010388384284652826,-0.14878483457278976,-0.002224426662412959,-0.0011949356488357228,-0.008271598803399081,-0.012736371120113428,0.004728075024121744,-0.019515003695872463,-0.01379338195589284,-0.0008554519999385284,-0.004231094232389593,-0.004858582845570503,0.005909328845184299,0.001237317376915712,-0.002523527551900508,-0.027693312686219614,-0.016891499451015153,-0.011186107015775677,-0.0041566568912064315,-0.022190493032826906,-0.018447493453922978,-0.0005658522545283029,-0.0214037662810296,-0.03151040870039063,0.0019317310056991043,-0.000254232296868246,-0.007095023314951116,-0.007039914937425916,-0.08316354629755333,-0.01294917979145835,-0.016707796966240644,-0.00871745039715163,-0.03491355198757191,-0.0028361502077809183,0.00931998199776493,-0.014472837959587495
2019-01-29,-0.010418982401616978,-0.020575603278733305,-0.009116638005810074,-0.02723753876321456,-0.022492961234958194,-0.047559273425513,0.0036373727345903615,-0.004869433450932993,0.004579342637744147,-0.01491322212804166,0.002787845406084598,-0.007306799407303344,-0.004607029351376832,0.00021393161583990074,0.0048641116126490165,0.0016528564494202656,0.010334774900181571,-0.003612415681420303,0.0008118056446303416,0.030887154920225195,-0.0009213104335838514,0.0028558838210039537,-0.006792304428520755,0.01679294413452732,0.016118310215814956,0.01013524223418886,-0.004819433637805938,-0.007192118036008557,-0.007472183853706792,-0.016656613565842568,-0.020345064611618214,-0.0036461986270323044,-0.04718096931435439,-0.0247914185199267,-0.013037722385956052,0.00892906282154577,0.0008333144804385535,0.0020906626094788303,0.0071635637286193085,0.024437412525937553
2019-01-30,0.06610091019615001,0.032871119848447185,0.025766640888837518,0.04690977564140571,0.04229969438826464,0.04305695335825533,0.03731688539222895,0.016756040132619606,0.01618674554189146,0.0182979857747879,0.002301491243292771,0.019076384190749474,0.023707926503358456,0.01042241782275893,0.00965791429457561,0.016559156550469852,0.010001240470048845,-0.01994736272812605,-0.0069674162564990205,0.019672527156743336,-0.017937715263905033,-0.00038020220365491515,-0.006310628206420859,0.0037399280703130106,0.00763243204221806,-0.0044917952188900665,0.013197714117906517,-0.010157239515948721,0.0060926151669956725,-0.0025874062614117703,0.035131233336662925,0.021259053956400768,0.1818885692410079,0.015466923930005533,0.015391201772049343,0.01080649061437568,-0.038469570872194034,0.01642188946042585,0.008711449844858731,0.0034430511247431086
2019-01-31,0.007175719708569248,-0.01850059278452749,0.025092445319118927,0.028504578463132847,0.10270428148187795,0.04525193333537734,-0.005683777190272844,-0.009534969535314328,0.012340900020791324,0.021000217590417845,-0.008753975145692448,-0.019002381594666405,0.03425604511856169,0.020420713502142012,0.005625655179791356,0.01655601453210656,0.010879489831633388,0.010806139378950702,0.012542373157754107,0.029403529811369396,-0.016084528839536923,-0.01687795927762049,-0.011541121984457524,0.009905060429036532,0.01346273616325314,0.012860179742792459,-0.01743357227468129,-0.028701721215877853,-0.0033185516706793804,0.013892709305717522,-0.003410998503120409,-0.008873754872675685,0.05559324817902735,-0.013040546832020182,-0.014397419952418687,0.0024395017352435997,0.012097839207351682,-0.0001469983115646742,0.05441579627985024,0.002574064648683573
2019-02-01,0.0004803595893828273,-0.015926123950017017,-0.006477967074889694,-0.055321193100996084,-0.005896416120114268,0.006794301808280686,0.016763086556941698,-0.005382504195400197,0.001056801951995407,-0.0017770700579686576,0.003664638496314874,0.03736460452339108,0.012426583995426439,0.010312669796932888,0.011773361710591913,-0.004269314075683609,0.008380931570969514,-0.02077141338481824,-0.0019745288725894522,0.010078248501151724,-0.015241599292973973,0.005208772707078417,0.004127798748601152,0.006549484648003514,-0.003921688875062903,-0.005012818497829,-0.07490127088099503,-0.09525043468207815,0.005524899464698002,0.0033159315313237643,0.0010303922808929452,0.033597524103029915,0.004088328724497068,0.001815881074441983,0.012927751482832551,0.007491314980968525,-0.0002136243199361471,-0.0004403328459669668,-0.015027994871500357,0.0005715299901095153
2019-02-04,0.028009234995049693,0.02839235952931179,0.020177287836913086,0.004344132475857494,0.021137634835370307,0.03028366734671601,0.002175678198907091,0.01970601840549934,0.0002109873828802752,0.029317803040450945,0.0035557464844196978,0.009586225829344566,0.005318735116647399,0.005728497950556315,0.011230219260976925,0.00799014469980487,-0.009884706172530868,0.009648547908074772,0.004482222844020691,-0.010313915353018935,-0.009505553878892889,-0.005015700965883856,-0.008808529802914444,-0.008193580288748236,-0.0026229302602333764,0.003900929780073154,-0.04648917151595297,-0.0491752264701477,-0.012195225023362151,-0.0012740306596042222,0.03325002169475402,0.010005162161097004,-0.015625362021054166,0.0016111794513605116,-0.0018648635800334829,0.022007211632153714,-0.004769028364024099,-0.007811821438957617,0.011780492822092476,0.0
2019-02-05,0.016964630940043694,0.013899762369037595,0.0091137105653328,0.015491866188782571,0.011221778769827382,0.0051482069142787445,0.026679142656293394,-0.007821224748120517,-0.0019023870413424836,0.0003140035705299744,-0.004422318692420988,0.007252515300542675,0.004410550423222173,-0.0060363770321626205,0.00020309151779758917,-0.00168144724389193,0.0,0.008720090165754533,0.007662956400760345,-0.007806441521642232,0.018191321475264036,0.01000601973328373,0.01977662105335901,0.02958695272479621,0.011425151938773151,0.005822921635126239,0.0051221454070059505,-0.001156630441364868,0.009712999547805318,0.007872973813525476,0.01264253309039306,0.01592291417718736,-0.03457341472070055,0.02071364616429158,0.005095214798099016,0.005124750162713154,0.011375551951635301,0.025709831849237794,-0.0028235796106892553,-0.03441862343957645
2019-02-06,0.0003446991647973332,-0.011160868975141498,-0.02548112797927334,-0.011245686147586902,-0.003922036842728435,0.02013617706139817,-0.012935246198518718,0.022739764850874478,0.004644060432420785,-0.0018461470306532376,-0.00048187318241974604,-0.0073232373017092485,-0.0025976213006999034,0.00491407108363506,0.0,0.0013277066589502437,0.0009024654885813745,0.0004183468915748837,-0.011157427463031657,0.005211104324705822,0.0046177497555988534,0.0034404611959251885,0.0006568106720049231,-0.005205300733838976,-0.0022747887757762937,0.0013814728081118065,0.0013616033837066815,0.02897450311663908,-0.011387639898056285,-0.012729008135664325,-0.010226063579245211,0.004116631330505905,-0.002147273205904629,0.007267368373350367,0.03985211238711006,0.001411221650095138,0.012926736447426165,-0.0018863034682116402,0.0047730306134361805,0.015685881415250836
2019-02-07,-0.019121338216834212,-0.007193597147361125,-0.015237064432371362,-0.015910006048540103,-0.024402434436496367,-0.03715229452281177,-0.03108792218182639,-0.026115630397289213,-0.016564241326530563,-0.0024011529040542214,-0.013196568941949165,-0.00937294218810585,-0.0061963714045120705,-0.007997992186568938,0.003242710658897109,0.0003537405849416335,-0.00716852859112194,0.011332248468531429,-0.004137390033499868,-0.014995058597339754,-0.03215555447987343,-0.03179194622275675,-0.02338675257705997,-0.01741286213539783,-0.022701896954107754,-0.0005525893720753048,-0.01853824345995529,-0.038277059672122395,-0.017185926673129924,-0.0012822190990679795,-0.021467349645144376,-0.013517843753090019,-0.02569268904581414,-0.010821586639564855,-0.024913359935719227,-0.0050499600440389175,-0.03483113823188147,0.004203158143669734,0.0064725895652277075,-0.021613749518840323
2019-02-08,0.0011744256332751725,0.0037926799588825616,-0.003197036502199638,-0.016330834290413307,0.005693542442626341,0.005074744579019887,-0.005576329018938686,0.018301242341764116,0.010437718349047763,0.012765942533977469,-0.010012594152073983,0.0014970467009336312,0.012124190229499916,0.005850769409663472,0.0016173244136533334,-0.0006192770767757058,0.0026470416325181877,-0.011959834454498814,0.005034500341991598,0.012629930046984582,-0.0076669128661319445,-0.0037492862901423547,-0.01776913556664311,-0.014400702436108187,-0.011042409574724757,-0.00804309567922615,0.0,0.0023336212683427683,-0.0005684987514225729,-0.003340292019011335,0.008262579376815824,-0.007953515400621433,0.016623268458479314,-0.0051567598977771325,0.0066213575813528274,0.003100536155172137,0.00956160118983873,0.008783605886661657,0.008565105324497294,0.0028200336299298305
2019-02-11,-0.005767475516326336,-0.003982695964528634,-0.0002360251423095125,0.0017488562477837048,-0.009246021017318452,-0.01167634256410772,0.022760598713060444,0.00603861465909907,0.008230666255210524,0.005394043265164032,-0.004746919716220834,0.0029872724223892985,0.0023981177493277704,0.005714935750253011,0.0022200987765114556,-0.0004425756853245235,-0.003025580139852341,0.006465543276675266,-0.01873773381830322,-0.013109731612062558,0.012039327459247962,0.011206092270867779,0.005731317165717792,0.017255983590267802,0.0016809534331847262,0.007490641880483102,0.024641985750055596,0.009049976016689703,0.018313173425562584,0.011007210693620081,-0.005307905237130694,-0.001434408555224618,-0.003912204766850897,0.01068042824633661,0.0020068307524731804,-0.0008752048656339805,-0.0011295888420586135,0.0034351559314928083,0.011659066571273061,0.0022209730249725334
2019-02-12,0.008580426129007845,0.015461861668232641,0.02283822842061161,0.029119271400045343,-0.004533939178493849,0.03172081756631233,-0.0032979313639255247,0.013222663802083907,0.006494012100385119,0.011466881120769344,0.01690629641388357,0.008416004420457203,0.008302418968895336,0.01002394237009914,0.0010072994547169892,0.0072325230886488845,0.016230892676523393,0.007972561657748924,-0.0021954297722570544,0.004547999654673351,-0.0016218222082867587,0.01667361071996834,0.00040821278508156283,0.016963356984874306,0.008362440862476131,0.003861925017113343,0.000337936494207646,0.013993203800364515,0.006122803120598648,-0.0025492683968619243,0.04036256297205885,0.02510774679931076,-0.006116200515722877,0.01619715356125085,0.01590935749081959,0.012582329363746017,0.01410972240981367,-0.0034351559314927805,0.002105128670266467,-0.033381600152466884
2019-02-13,-0.004163649706938675,-0.0007485237128455962,0.0009306455661060341,0.0012141827176494052,-0.005894520566298516,0.01124820299101253,-0.011742429097439224,0.006884507799202606,-0.008176674506200783,-0.0043711117048412995,0.004764212575760678,0.010508883245328777,0.00741847258972239,-0.00020150982761213537,0.0026141824698103612,0.002895802859210117,0.0021594691673887706,0.009953123885035258,0.009115816329756261,-0.004068198089595256,0.0006240169845089486,-0.019414348565793188,0.0019025712615249784,-0.002004526048039412,0.004984323192028058,-0.004691443274695642,-0.00135267339312825,0.021408931749880098,0.013230646098071988,0.0020398186719129316,-0.023043240402311194,0.009156211179605795,0.0013138029739735463,-0.0013561025157045508,0.006648007506054749,0.007420906688608013,0.0029142058036136054,0.010837588682798861,0.0012611255441939602,0.008222990362401638
2019-02-14,0.0036368414126766824,0.0008420785257093775,0.0005049190877349241,-0.010635630351720703,-0.0007320297555151666,0.010735106849143607,-0.01438072910139189,0.0006394419300075073,0.018769989030430242,-0.0003458936308950991,-0.006520303314511182,-0.0005586264328016563,-0.0033154197897901647,-0.00789081833509386,-0.08812541748847696,-0.013497719714820998,-0.0010416404828283315,0.0059046122987407145,0.004165704431979644,0.006453976996367649,-0.009276495488681825,-0.014414345294067835,-0.006947875636459138,-0.004020850362792061,-0.005984135621332384,-0.0063827816894159554,-0.010204224394876013,0.011306825212744304,0.008995710476028033,0.003052235873939591,0.020539897176509326,0.0067140422104821065,0.01217930592528709,-0.00038783380971401244,-0.0016809880985107857,-0.006357372647454403,-0.004542722441502841,0.004669020682541401,-0.006109794488697331,0.0064999000681421285
2019-02-15,-0.0022274290456095213,0.012272202384500807,-0.008511098406160175,-0.009100547125929937,-0.008883286761841849,0.01802091326604262,0.013439268798795676,0.0015262845189487244,0.021057530298063863,-0.002655951082020902,0.0301028396606466,0.012150110000966899,0.010409035915984825,0.00020329226443315006,-0.007706640779105523,0.029061378246246803,0.015294323086049085,0.014810892129089967,0.01729026809679402,0.010193463316062199,0.032220708057551305,0.03248188794600024,0.024975868372723375,0.03055199612183586,0.011602871602960778,0.009145082737965752,0.02897779881732985,0.04883276395431546,0.009721818391516698,0.006328133103211432,-0.006145819698231184,0.016590667454960892,0.02350038294327747,0.007918971259090704,0.005593439747843524,0.018431021039917703,0.008852829614530416,-0.001836541078678116,0.017595794910360365,0.018214686606702613
2019-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004866281188194308,0.00633357704300216,0.008232619362064954,0.0019519984821014717,0.0016467314046590892,-0.001103952063645081,0.014507404028492047,-0.010129856126992982,0.009095499026683995,0.004531851407176761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,0.0029879418929519425,-0.00046192653555202957,0.006126198872325092,0.012134157679584378,-0.0012932002452642113,-0.004459015142837506,-0.007302188315000433,-0.0009580163328594037,0.004441016834710003,-0.006341182820897619,-0.0035116106806166885,-0.0032485416027316083,-0.006866998448808308,0.015216721368440878,-0.009104214204093668,0.000172563241537488,-0.005072161329093024,0.021861380401214662,0.008138147447406248,0.004705644382265948,-0.008776167889371678,-0.007296441066126544,0.005012630288029907,0.005057187955551136,-0.005609665411429771,-0.0019351846866273855,-0.0016381179254632262,0.006764315214523428,-0.0013321917886266487,-0.0022632441538212034,0.01405165252858779,-0.005045910202361923,0.011337532809137593,0.0005770635404024085,-0.0026996128756944793,-0.00026078433921621416,-0.007300584114360956,-0.007238752703538444,-0.0012466194448417939,-0.012355881667461998
2019-02-20,0.006414917274460824,-0.005212761887584895,-0.005268986776671114,-0.0033725745741388113,0.0016621222907522166,0.01211959422647369,-0.010128258243083122,0.006229240764456932,-0.00040265563236265624,0.0011242603299411317,0.004837299812687532,0.0020053872465971797,0.0023544314008673525,-0.007126216240585674,0.006004428308240959,-0.0008630311150917387,0.004852349370726737,-0.022962096117896912,0.0014965629760396715,-0.009433738317106408,0.013739541313232977,0.009207542770603311,0.010471466474264963,-0.011317215966749257,0.006267778621987399,0.012921290015546052,-0.005259753681373773,0.004414650708064825,-0.006957405873437128,0.012012287173681324,-0.0055691984610652815,-0.00019445429941731968,0.0,0.008424372850202042,0.0061332083085465896,0.008445735797050337,-0.000267351318486121,0.00270232928413878,-0.002289449786884054,0.003290234624930961
